Temperature (°C),Dissolved Oxygen (mg/L),PH,Hardness (ppm),Humidity (%),Density (fish/L),Nitrogen Load (mg/L),ECI,Comfort Category,Substrate_gravel,Substrate_sand,Noise Level_low,Noise Level_medium,Light-Dark Cycle_12/12,Light-Dark Cycle_14/10,Water Flow_low,Water Flow_medium,Thermal-Oxygen Stress
29.131718791568915,6.525177254056207,6.27076869060623,50.98651615514433,60.53752156101464,6.103939066608006,32.21005182288387,5,Low,False,False,False,False,False,False,False,False,0.0
28.02927803182696,6.353265340740787,7.188264505373156,153.31689186907093,46.22154126374153,5.902302346777507,38.83230662180285,55,Medium,True,False,False,False,False,True,False,False,0.0
27.089570231605425,5.64898389395106,6.926447942691526,64.64392840101434,50.23204540811157,6.277572218110607,27.63160371500868,55,Medium,True,False,False,True,False,True,True,False,0.03144059391603788
29.002588410272413,5.544661338651902,7.25678933305405,47.36627815896569,33.79782637232059,2.794134272481633,17.710825790583737,15,Low,True,False,False,False,True,False,False,False,0.9118559259646567
26.935985653378545,6.750740252967409,6.491217109912387,140.07022755459795,48.77370388044436,2.332367249807111,36.98119532964092,50,Medium,False,True,False,False,True,False,False,False,0.0
27.427025385012495,5.675181062957318,8.298940391881711,115.0833748927597,37.066741505558596,5.545706692079314,32.68147271688139,30,Low,False,False,False,False,False,True,False,False,0.13870593165000078
27.65708430904509,7.648007524110992,8.1436915708372,62.822679621052075,53.226891562675036,7.236777346260664,30.75600796519081,25,Low,False,False,False,False,False,False,True,False,0.0
25.96776259764454,6.583786309181531,7.0055459535933755,139.53170354483004,40.34447904222918,5.1806757400752295,42.11714509872026,55,Medium,False,False,False,False,False,False,False,True,0.0
27.116576192256485,5.15118313290313,7.164436918566972,77.03051498461625,40.99410070878484,2.3581774701436498,10.393475403398934,60,Medium,False,False,False,True,False,True,True,False,0.09895183828923179
26.440710053535962,6.051228726089383,7.047754267094797,96.51124295737395,67.86439758459215,3.4043762516546874,18.59702205835955,75,High,False,True,False,False,False,False,False,False,0.0
28.27829941926132,7.213739121655088,7.169755248766372,59.49643208378095,48.16063326288314,5.662233054234414,46.23275697061381,70,High,False,False,True,False,True,False,False,True,0.0
30.813848384193086,7.713525084175943,7.094448816136084,61.479849206112746,66.55922920636381,4.620887397481787,57.65916055751061,40,Medium,False,False,False,True,False,True,True,False,0.0
26.719945626076154,6.7298980733600136,7.054081688511348,127.63028165558922,45.2053838057866,3.8206595242976173,11.57920513985369,65,Medium,False,False,False,False,False,False,True,False,0.0
27.3882252914202,7.393991426895656,7.008023515404864,164.67603322097398,40.73171570727428,3.517032240395232,32.95330261476291,75,High,False,True,False,True,False,False,True,False,0.0
28.69047961812283,6.134880937495359,7.012130061328445,150.2932771420443,48.60942450006273,6.196004598362016,15.46391466626285,45,Medium,False,True,False,False,False,True,False,True,0.0
29.97831879634399,6.2013326796766535,7.856913592566058,55.40872752367812,45.406752263772056,7.049865560015214,59.14675451867071,0,Low,True,False,False,False,True,False,False,True,0.0
24.27498034865572,7.523314403670972,6.775155157880952,101.5607840344046,53.040794263360816,4.378114242965151,23.025924016771235,60,Medium,False,True,False,True,False,False,False,False,0.0
27.5602989164948,5.722311109384364,6.969180909028728,53.56839867326227,52.08180780418512,2.969657990784387,29.45039709587104,65,Medium,False,False,False,True,True,False,False,False,0.15558878453458416
29.385778687256447,5.941524812223588,7.652286447721266,131.17995787429416,38.98913349538125,2.70819776457716,11.28744528638565,20,Low,True,False,False,False,False,True,False,True,0.13950885673028202
27.442423677339022,5.557607161549912,7.5857620223424345,54.180566942750836,64.939419678942,3.829840940758435,52.24663022376266,35,Low,False,False,False,False,False,True,False,True,0.19572506641553578
26.702400863620174,7.946088100453642,6.135553260907864,52.628732454397664,43.5554498568665,5.197781153256467,28.883711283497668,55,Medium,False,True,False,False,False,True,False,True,0.0
28.868666948342238,4.949752128145188,7.465593805178283,127.98789411929268,49.86602986603213,2.348048001396749,62.660611941468595,0,Low,True,False,False,False,False,False,False,False,1.9625634857018612
26.55490568779216,6.439411396461208,7.338229356309193,41.94294436935612,45.43521313265111,2.374889025808957,55.4276484208705,45,Medium,False,False,False,False,False,True,False,False,0.0
27.728360546053416,5.680829429295996,6.965484228392912,40.421107883261186,66.6621507637906,4.952861618798182,14.247070374902417,65,Medium,True,False,False,True,True,False,False,False,0.23247125116214867
27.216203024538896,6.0895054110123406,7.249905879649502,48.71481921165329,60.01498706570488,2.6203123708701286,69.4137730494858,15,Low,True,False,False,False,False,False,True,False,0.0
27.377244508594167,7.017067504119399,7.576240998115203,54.016311832706556,40.599980778304214,3.9650766001284836,25.88576767388663,85,High,True,False,True,False,False,False,False,False,0.0
26.10466206278647,7.545130038577559,7.853308590852338,58.178124480121326,45.80195953484249,3.7127681095225578,67.09743809148262,40,Medium,True,False,False,True,False,True,True,False,0.0
24.202859864754416,5.727763528958769,8.184729764969468,52.599580222058755,35.663441903247985,4.437470019463555,76.01321456506918,0,Low,False,False,False,True,True,False,False,False,0.7614835594270503
25.456042336297294,5.6395156322458835,7.108956498617227,65.51872374041665,55.40266083106686,6.352185231203759,19.58983959271989,25,Low,True,False,False,False,True,False,True,False,0.5565726022389929
30.14814795091709,6.17316648024547,6.717940517704167,114.99176168679318,40.31268488198747,4.413368458829404,47.117884580443956,50,Medium,True,False,False,True,False,False,True,False,0.0
27.660775261220003,5.856545208052704,6.397101911855464,91.70086211688869,38.49063193786701,5.262923349753104,65.50854146685282,0,Low,False,False,False,False,True,False,False,False,0.09479137762223595
26.83479306513334,5.418544680653529,7.140209338240285,87.83170874585637,37.02444700638618,3.0866132748657416,17.28640003940454,65,Medium,True,False,False,True,False,False,True,False,0.09606045107114547
27.65466273073043,6.229860031588724,6.549877846302197,125.31035268225544,54.733867096288634,3.7884464217964786,33.61975142786054,85,High,True,False,True,False,True,False,False,True,0.0
28.45673210267779,5.728548430050691,7.702751626762465,64.65913194885567,55.59591805380979,3.6106287023230292,11.68681448420359,50,Medium,False,True,False,True,True,False,True,False,0.3954322162674442
26.186375180651563,7.457210551886982,7.400445543248815,129.78091192826338,38.498290003959625,4.782166608545457,11.236268349331596,95,High,True,False,False,True,False,True,False,True,0.0
27.454307619292535,7.868665513005828,7.264469771588462,123.4520594904959,61.733221906946014,5.621126489610827,17.13687041424492,75,High,False,False,True,False,True,False,False,False,0.0
27.987235798360963,7.368158628775522,7.957823725596762,88.31617346400877,61.732017643573876,2.3097786538521867,14.846012169604219,35,Low,False,True,False,False,False,False,True,False,0.0
28.01013686896321,5.845750818254963,8.09725012754203,76.24277715610998,37.52958143671349,7.1714862105026,51.19385559169384,0,Low,False,True,False,False,True,False,False,True,0.15581278548806896
26.18802466829487,7.949189869717711,6.976922500943105,129.20793761374497,42.090603898618205,2.1879075996006527,46.620270565296934,75,High,True,False,False,False,False,True,False,True,0.0
28.67106458041722,7.739792466808619,7.9220261256473625,160.301095839079,42.27246964541048,3.3318219157485918,60.06797762339189,25,Low,False,True,False,True,False,False,False,True,0.0
25.182154043093885,6.963994727035118,6.896463954313796,93.59370550572316,50.64252254401291,5.104049742840871,61.13756220680241,30,Low,False,True,False,False,False,False,False,False,0.0
28.93523477084221,7.5680913884380665,7.859928301921051,100.41411158510373,57.86731795983998,3.917458863175781,45.4756025246043,55,Medium,True,False,True,False,True,False,True,False,0.0
29.480708656902472,4.9046430225987425,6.7388041926898365,106.17414893241944,68.29723027500683,4.103676974242925,48.001990859697194,25,Low,False,True,False,True,False,False,False,False,2.7172615362378245
28.116810426826266,6.754332248948329,7.070879573976086,45.52934233925074,37.08916852914255,4.817554681792009,32.61554988896479,55,Medium,False,False,False,True,False,False,True,False,0.0
25.294535101890098,7.29498748355763,7.1386825459697585,100.85870216587706,44.0830516675852,6.493479417420585,34.83940032891846,65,Medium,False,True,False,True,True,False,False,True,0.0
26.15683013248386,6.9787671283164805,6.427791934176641,122.48397583355975,40.98834447749608,4.418340199048099,35.617771088464266,50,Medium,False,False,False,False,False,True,True,False,0.0
27.792094593416884,8.06654119375669,7.640877023353661,114.06391649372662,45.8766802839486,4.331145908486036,17.255180288872044,70,High,False,True,False,False,False,False,False,False,0.0
28.313863572581266,5.282634620205072,7.459227127242673,105.77891796674302,56.623853949385435,4.352491333665704,64.54589528720005,40,Medium,False,True,True,False,True,False,False,True,0.9425202407434805
29.679475649452154,7.183831570487392,7.864084984094896,64.47899407492648,51.30143915447479,6.895611701585655,68.77193105695507,0,Low,True,False,True,False,True,False,True,False,0.0
26.482461232577087,7.119129432409949,7.525292989794426,71.43550970114589,39.78742052381234,6.106109816428223,39.753775653976476,60,Medium,True,False,True,False,True,False,False,True,0.0
29.075444237107444,6.192168575625173,7.016251337301336,69.04731011254154,54.06997413463628,4.771649766907655,41.59094730096617,45,Medium,False,True,False,False,False,False,True,False,0.0
28.257295950328558,5.581039662629007,7.464793336544294,147.37397294027355,49.99285020780348,6.198937375785564,50.29691029873504,20,Low,True,False,False,False,True,False,False,True,0.5267571355248356
